StripChart:,HMI,
Date:, Tue Feb 28 23:12:42 2023
,
Number of Data Variables =, 20,
Max Number of Data Points =, 10000,
Number of Data Points =, 2104,
Time Interval,         1, to ,     42061,

 ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- , ----- ,
Time,TS-1 - Top Stage Temperature,TS-1 - Stage Temperature (20__TS-1),TS-1 - Stage Temperature (12__TS-1),TS-1 - Stage Temperature (7__TS-1),TIC11300 - PV,FIC10704 - PV,FIC10705 - PV,FIC10706 - PV,FIC10707 - PV,Naptha Cut Point - ASTM D86 (Cut Pt-100.00%-Naptha),Kero Cut Point - ASTM D86 (Cut Pt-0.0%-Kero Product),Kero Cut Point - ASTM D86 (Cut Pt-100.00%-Kero Product),Kero Cut Point - ASTM D93 Flash Pt (Kero Product),Diesel Cut Point - ASTM D86 (Cut Pt-95.00%-Diesel Product),AGO Cut Point - ASTM D86 (Cut Pt-95.00%-AGO Product),MixFeed - Mass Flow,FIC10701 - PV,FIC10702 - PV,FIC10703 - PV,TS-1 - Top Stage Pressure,
[seconds],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[C],[C],[C],[C],[C],[C],[kg/h],[kg/h],[kg/h],[kg/h],[kPa],
       38101,     129.869,      223.89,     289.612,     320.726,         360,     94776.2,      120001,       50000,       40000,     188.151,     164.926,     274.349,     71.9679,     328.744,     363.947,      235000,       30000,       38000,     7999.99,     177.351,
       38121,     129.869,      223.89,     289.612,     320.726,         360,     94776.2,      120001,       50000,       40000,     188.151,     164.927,     274.349,      71.968,     328.744,     363.947,      235000,       30000,       38000,     7999.99,     177.351,
       38141,     129.869,      223.89,     289.612,     320.726,         360,     94776.3,      120001,       50000,       40000,     188.151,     164.927,     274.349,      71.968,     328.744,     363.947,      235000,       30000,       38000,     7999.99,     177.351,
       38161,     129.869,      223.89,     289.612,     320.726,         360,     94776.3,      120001,       50000,       40000,     188.151,     164.927,     274.349,      71.968,     328.745,     363.947,      235000,       30000,       38000,     7999.99,     177.351,
       38181,     129.869,      223.89,     289.612,     320.726,         360,     94776.4,      120001,       50000,       40000,     188.151,     164.927,     274.349,     71.9681,     328.745,     363.947,      235000,       30000,       38000,     7999.99,     177.351,
       38201,     129.869,      223.89,     289.612,     320.726,         360,     94776.5,      120001,       50000,       40000,     188.151,     164.927,     274.349,     71.9681,     328.745,     363.947,      235000,       30000,       38000,     7999.99,      177.35,
       38221,     129.869,      223.89,     289.612,     320.726,         360,     94776.5,      120001,       50000,       40000,     188.151,     164.927,     274.349,     71.9681,     328.745,     363.948,      235000,       30000,       38000,     7999.99,      177.35,
       38241,     129.869,      223.89,     289.612,     320.726,         360,     94776.6,      120001,       50000,       40000,     188.151,     164.927,     274.349,     71.9682,     328.745,     363.948,      235000,       30000,       38000,     7999.99,      177.35,
       38261,     129.869,      223.89,     289.612,     320.726,         360,     94776.6,      120001,       50000,       40000,     188.151,     164.927,     274.349,     71.9682,     328.745,     363.948,      235000,       30000,       38000,     7999.99,      177.35,
       38281,     129.869,      223.89,     289.612,     320.726,         360,     94776.7,      120001,       50000,       40000,     188.151,     164.927,     274.349,     71.9682,     328.745,     363.948,      235000,       30000,       38000,     7999.99,      177.35,
       38301,     129.869,      223.89,     289.612,     320.726,         360,     94776.8,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9682,     328.745,     363.948,      235000,       30000,       38000,     7999.99,      177.35,
       38321,     129.869,      223.89,     289.612,     320.726,         360,     94776.8,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9682,     328.745,     363.948,      235000,       30000,       38000,     7999.99,     177.349,
       38341,     129.869,      223.89,     289.612,     320.726,         360,     94776.9,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9682,     328.745,     363.948,      235000,       30000,       38000,     7999.99,     177.349,
       38361,     129.869,      223.89,     289.612,     320.726,         360,     94776.9,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9683,     328.745,     363.948,      235000,       30000,       38000,     7999.99,     177.349,
       38381,     129.869,      223.89,     289.612,     320.726,         360,       94777,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9683,     328.745,     363.948,      235000,       30000,       38000,     7999.99,     177.349,
       38401,     129.869,      223.89,     289.612,     320.726,         360,       94777,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9683,     328.745,     363.948,      235000,       30000,       38000,     7999.99,     177.349,
       38421,     129.869,      223.89,     289.611,     320.726,         360,     94777.1,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9684,     328.745,     363.948,      235000,       30000,       38000,     7999.99,     177.349,
       38441,     129.869,      223.89,     289.611,     320.726,         360,     94777.2,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9684,     328.745,     363.948,      235000,       30000,       38000,     7999.99,     177.349,
       38461,     129.869,      223.89,     289.611,     320.726,         360,     94777.2,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9684,     328.745,     363.948,      235000,       30000,       38000,     7999.99,     177.348,
       38481,     129.869,      223.89,     289.611,     320.726,         360,     94777.3,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9685,     328.745,     363.948,      235000,       30000,       38000,     7999.99,     177.348,
       38501,     129.869,      223.89,     289.611,     320.726,         360,     94777.3,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9685,     328.745,     363.948,      235000,       30000,       38000,     7999.99,     177.348,
       38521,     129.869,      223.89,     289.611,     320.726,         360,     94777.4,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9685,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.348,
       38541,     129.869,      223.89,     289.611,     320.726,         360,     94777.4,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9685,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.348,
       38561,     129.869,      223.89,     289.611,     320.726,         360,     94777.5,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9685,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.348,
       38581,     129.869,      223.89,     289.611,     320.726,         360,     94777.5,      120001,       50000,       40000,     188.152,     164.927,     274.349,     71.9685,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.348,
       38601,     129.869,      223.89,     289.611,     320.726,         360,     94777.6,      120001,       50000,       40000,     188.152,     164.928,     274.349,     71.9686,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.348,
       38621,     129.869,      223.89,     289.611,     320.726,         360,     94777.7,      120001,       50000,       40000,     188.152,     164.928,     274.349,     71.9686,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.347,
       38641,     129.869,      223.89,     289.611,     320.726,         360,     94777.7,      120001,       50000,       40000,     188.152,     164.928,     274.349,     71.9686,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.347,
       38661,     129.869,      223.89,     289.611,     320.726,         360,     94777.8,      120001,       50000,       40000,     188.152,     164.928,     274.349,     71.9687,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.347,
       38681,     129.869,      223.89,     289.611,     320.726,         360,     94777.8,      120001,       50000,       40000,     188.152,     164.928,     274.349,     71.9687,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.347,
       38701,     129.869,      223.89,     289.611,     320.726,         360,     94777.9,      120001,       50000,       40000,     188.152,     164.928,     274.349,     71.9687,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.347,
       38721,     129.869,      223.89,     289.611,     320.726,         360,     94777.9,      120001,       50000,       40000,     188.152,     164.928,     274.349,     71.9687,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.347,
       38741,     129.869,      223.89,     289.611,     320.726,         360,       94778,      120001,       50000,       40000,     188.152,     164.928,     274.349,     71.9687,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.347,
       38761,     129.869,      223.89,     289.611,     320.726,         360,       94778,      120001,       50000,       40000,     188.152,     164.928,     274.349,     71.9687,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.347,
       38781,     129.869,      223.89,     289.611,     320.726,         360,     94778.1,      120001,       50000,       40000,     188.153,     164.928,     274.349,     71.9688,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.346,
       38801,     129.869,      223.89,     289.611,     320.726,         360,     94778.1,      120001,       50000,       40000,     188.153,     164.928,     274.349,     71.9688,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.346,
       38821,     129.869,     223.889,     289.611,     320.726,         360,     94778.2,      120001,       50000,       40000,     188.153,     164.928,     274.349,     71.9688,     328.746,     363.949,      235000,       30000,       38000,     7999.99,     177.346,
